Borough,Neighborhood,Zipcode,Date,Price,Bedrooms,Title,Location,Link
Queens,Northwest Queens,11102,2018-03-10 16:56,2900,3br,BEAUTIFULLY RENOVATED 3BEDROOM APARTMENT IN BEAUTIFUL ASTORIA!, 28th ave 23st,https://newyork.craigslist.org/que/abo/d/beautifully-renovated/6522890464.html
Queens,Northwest Queens,11102,2018-03-10 11:58,2450,2br,"Glorious & Bright Pet-Friendly 2BR: Laundry, Parking, Dwasher, Closets", 25-20 Crescent St,https://newyork.craigslist.org/que/abo/d/glorious-bright-pet-friendly/6525537695.html
Queens,Northwest Queens,11102,2018-03-10 11:06,2050,1br,"Bright & Big Pet Friendly 1BR w/ Dishwasher, Laundry, Parking, March 1", 25-20 Crescent St.,https://newyork.craigslist.org/que/abo/d/bright-big-pet-friendly-1br/6514028479.html
Queens,Northwest Queens,11102,2018-03-10 10:41,1699,,ASTORIA..NEW LARGE LUXURY STUDIO WITH LAUNDRY..BALCONY..ELEVATOR," ASTORIA, QUEENS / 347-261-7791",https://newyork.craigslist.org/que/fee/d/astorianew-large-luxury/6525506523.html
Queens,Northwest Queens,11102,2018-03-10 10:35,2700,3br,"Newly Renovated 3Bed 2Bath, Astoria",,https://newyork.craigslist.org/que/abo/d/newly-renovated-3bed-2bath/6499283734.html
Queens,Northwest Queens,11102,2018-03-10 00:49,1950,2br,2 BEDROOM $1950, 18st and 27 ave,https://newyork.craigslist.org/que/abo/d/2-bedroom-1950/6525165293.html
Queens,Northwest Queens,11102,2018-03-09 17:41,2650,2br,"Beautiful, Large 2 BDR APT In Available In Brand New Construction!", Astoria-Broadway,https://newyork.craigslist.org/que/fee/d/beautiful-large-2-bdr-apt-in/6524855912.html
Queens,Northwest Queens,11102,2018-03-09 16:54,2350,2br,"Renovated, Spacious 2 BDR APT Available In Prime Astoria Location!", Astoria-Broadway,https://newyork.craigslist.org/que/fee/d/renovated-spacious-2-bdr-apt/6524795485.html
Queens,Northwest Queens,11102,2018-03-09 16:46,2500,2br,Newly renovated 2 Bed 1 Bath For Rent in Astoria, by Astoria Park,https://newyork.craigslist.org/que/abo/d/newly-renovated-2-bed-1-bath/6524763666.html
Queens,Northwest Queens,11102,2018-03-09 13:54,3482,2br,Luxury 2 Bed 2 Bath in Prime Astoria Queens!Gym!Laundry!Waterfront!Gem, Astoria @ 30th ave N W,https://newyork.craigslist.org/que/abo/d/luxury-2-bed-2-bath-in-prime/6513639509.html
Queens,Northwest Queens,11102,2018-03-09 13:54,2367,1br,Excellent 1 Bed in Prime Astoria Queens!S.S AppL!Gym!Laundry!Roofdeck!, Astoria @ 30th Ave NW,https://newyork.craigslist.org/que/abo/d/excellent-1-bed-in-prime/6513630291.html
Queens,Northwest Queens,11102,2018-03-09 13:54,1880,,Luxury Studio in Prime Astoria Queens!S.S Appl!Laundry!Gym!Waterfront*, Astoria @ 30th Ave N W,https://newyork.craigslist.org/que/abo/d/luxury-studio-in-prime/6513616672.html
Queens,Northwest Queens,11102,2018-03-09 12:40,2800,2br,Beautiful 2 Bedroom For Rent, Astoria,https://newyork.craigslist.org/que/fee/d/beautiful-2-bedroom-for-rent/6524424236.html
Queens,Northwest Queens,11102,2018-03-09 12:16,2200,1br,ASTORIA..LARGE ONE BEDROOM..LAUNDRY..ELEVATOR..BALCONY..DISHWASHER!," ASTORIA, QUEENS / 347-261-7791",https://newyork.craigslist.org/que/fee/d/astorialarge-one/6524385303.html
Queens,Northwest Queens,11102,2018-03-09 11:10,2350,1br,"NO FEE RENTALS, Kings & Queens *Stainless Steel Appliances*", Astoria,https://newyork.craigslist.org/que/nfb/d/no-fee-rentals-kings-queens/6524285317.html
Queens,Northwest Queens,11102,2018-03-09 04:14,1700,,Rent stabilized 1st floor studio, Astoria,https://newyork.craigslist.org/que/abo/d/rent-stabilized-1st-floor/6523982312.html
Queens,Northwest Queens,11102,2018-03-08 21:21,3200,2br,Luxury Large 2 bed/1.5 bath/Doorman/Dishwaser/Laundry/Gym/pet/CityView, Astoria/Lic,https://newyork.craigslist.org/que/fee/d/luxury-large-2-bed-15-bath/6523815929.html
Queens,Northwest Queens,11102,2018-03-08 19:00,3000,3br,Gorgeous Astoria 2.5 Bedroom/ 1 Bathroom Apartment,,https://newyork.craigslist.org/que/fee/d/gorgeous-astoria-25-bedroom-1/6523687886.html
Queens,Northwest Queens,11102,2018-03-07 20:40,1926,,AWESOME STUDIO  APARTMENT WITH GYM ROOFTOP 24 HR DOORMAN," ASTORIA, QUEENS",https://newyork.craigslist.org/que/abo/d/awesome-studio-apartment-with/6517750291.html
Queens,Northwest Queens,11102,2018-03-07 20:40,1995,,AWESOME STUDIO WITH BREATH TAKING VIEW 25 MIN TO THE CITY," ASTORIA, QUEENS",https://newyork.craigslist.org/brk/abo/d/awesome-studio-with-breath/6519403327.html
Queens,Northwest Queens,11102,2018-03-07 12:32,2750,1br,BRAND NEW LUXURY ONE BEDROOM APARTMENT WITH SPECTACULAR CITY VIEWS!,,https://newyork.craigslist.org/que/fee/d/brand-new-luxury-one-bedroom/6521934169.html
Queens,Northwest Queens,11102,2018-03-07 12:20,2414,1br,Stunning 1BR in Astoria/ W gym and Laundry in Bld!!!, Queens,https://newyork.craigslist.org/que/abo/d/stunning-1br-in-astoria-gym/6515754847.html
Queens,Northwest Queens,11102,2018-03-07 10:28,2100,2br,2br apt in Heart of Astoria - deal direct with landlord, Astoria,https://newyork.craigslist.org/que/abo/d/2br-apt-in-heart-of-astoria/6521678289.html
Queens,Northwest Queens,11102,2018-03-07 00:05,3000,,Astoria 4 Bedroom Beautiful Duplex House For Rent By owner No Fee,,https://newyork.craigslist.org/que/abo/d/astoria-4-bedroom-beautiful/6503634530.html
Queens,Northwest Queens,11102,2018-03-06 10:38,2125,1br,"Rent Stabilized, King Size 1 Bed, Elevator - Laundry, 4 Min to Train",,https://newyork.craigslist.org/que/fee/d/rent-stabilized-king-size-1/6520502304.html
Queens,Northwest Queens,11102,2018-03-05 11:52,2750,3br,HUGE 3 Bedroom!!!, Astoria,https://newyork.craigslist.org/que/fee/d/huge-3-bedroom/6519318176.html
Queens,Northwest Queens,11102,2018-03-04 18:00,2100,1br,In the Heart of Astoria !!, Astoria,https://newyork.craigslist.org/que/fee/d/in-the-heart-of-astoria/6518594379.html
Queens,Northwest Queens,11102,2018-03-02 15:12,1700,,Ultra Luxury Studio/Doorman/Laundry/Dishwasher/Elevator/Balcony/Gym, Astoria/Lic,https://newyork.craigslist.org/que/fee/d/ultra-luxury-studio-doorman/6516116379.html
Queens,Northwest Queens,11102,2018-03-02 15:07,1750,1br,Beautiful 1BR in a 4F house- 30TH Ave, Astoria,https://newyork.craigslist.org/que/fee/d/beautiful-1br-in-4f-house/6516108568.html
Queens,Northwest Queens,11102,2018-03-02 15:05,2000,1br,Beautiful 1BR with a balcony/parking spot in a new building - 30TH Ave, Astoria,https://newyork.craigslist.org/que/fee/d/beautiful-1br-with-balcony/6516105026.html
Queens,Northwest Queens,11102,2018-03-02 14:47,1800,,NO FEE--LARGE NEW STUDIO--NEW BUILDING--LAUNDRY--4 MIN TO TRAIN, Astoria,https://newyork.craigslist.org/que/nfb/d/no-fee-large-new-studio-new/6516079421.html
Queens,Northwest Queens,11102,2018-03-02 12:16,1700,,ASTORIA..NEW LARGE LUXURY STUDIO WITH LAUNDRY..BALCONY..ELEVATOR," ASTORIA, QUEENS / 347-484-9965",https://newyork.craigslist.org/que/fee/d/astorianew-large-luxury/6515851689.html
Queens,Northwest Queens,11102,2018-03-02 12:04,2200,1br,ASTORIA..LARGE ONE BEDROOM..LAUNDRY..ELEVATOR..BALCONY..DISHWASHER!," Astoria, Queens/ Call 347-261-7791",https://newyork.craigslist.org/que/fee/d/astorialarge-one/6515834798.html
Queens,Northwest Queens,11102,2018-03-01 19:40,1750,1br,*BRAND NEW APT*ASTORIA*BLDG*5 Blks N!3RD FLOOR!KING BR!KING LR!EIK!4/1, ASTORIA-CALL/ TEXT TASO @ 347-556-4555,https://newyork.craigslist.org/que/fee/d/brand-new-aptastoriabldg5/6515196815.html
Queens,Northwest Queens,11102,2018-02-26 14:17,1700,,"Studio w/balcony,laundry in Astoria busy location", Astoria,https://newyork.craigslist.org/que/fee/d/studio-balconylaundry-in/6511037537.html
Queens,Northwest Queens,11102,2018-02-26 11:26,2200,1br,LuXuRy HiGh-RiSe*Rooftop*ELEVATOR*Balcony*WASHER/DRYER*Astoria, Astoria,https://newyork.craigslist.org/que/fee/d/luxury-high/6510768948.html
Queens,Northwest Queens,11102,2018-02-26 08:52,2300,2br,Sunny 2 Bed, Astoria,https://newyork.craigslist.org/que/fee/d/sunny-2-bed/6506097666.html
Queens,Northwest Queens,11102,2018-02-25 16:27,2300,2br,Updated 2 Bed 1 Bath New Kitch and Bath Near Astoria Park & N/W Lines, Astoria,https://newyork.craigslist.org/que/fee/d/updated-2-bed-1-bath-new/6509988543.html
Queens,Northwest Queens,11102,2018-02-23 12:16,1700,,ASTORIA..NEW LARGE LUXURY STUDIO WITH LAUNDRY..BALCONY..ELEVATOR," Astoria, Queens / 347-484-9965",https://newyork.craigslist.org/que/fee/d/astorianew-large-luxury/6507354823.html
Queens,Northwest Queens,11102,2018-02-23 09:17,2600,2br,Exclusive *Astoria* Gem ( 2 Bed ) Utilities Included *Elevator/Laundry, Astoria,https://newyork.craigslist.org/que/fee/d/exclusive-astoria-gem-2-bed/6507112037.html
Queens,Northwest Queens,11102,2018-02-23 07:55,2460,1br,???NO BROKER FEE!???BEAUTIFUL APARTMENT 1 BED/PET OKEY," ??Astoria,Queens / Train N/W ??",https://newyork.craigslist.org/que/nfb/d/no-broker-feebeautiful/6507046126.html
Queens,Northwest Queens,11102,2018-02-22 11:28,1900,1br,Large 1 Bedroom Gut Renovated- Brand new, Astoria,https://newyork.craigslist.org/que/fee/d/large-1-bedroom-gut-renovated/6506041531.html
Queens,Northwest Queens,11102,2018-02-21 14:37,3275,2br,New Construction 2 bed/Huge Terrace/Laundry/Elevator/Pet/5 blocks N/Q, Astoria/Lic,https://newyork.craigslist.org/que/fee/d/new-construction-2-bed-huge/6505090586.html
Queens,Northwest Queens,11102,2018-02-21 11:32,2575,2br,Two Bedroom Apartment - 28-14 31st Street Apt 302 First month Free, Astoria,https://newyork.craigslist.org/que/nfb/d/two-bedroom-apartmentst/6504809621.html
Queens,Northwest Queens,11102,2018-02-21 11:18,2300,2br,NO BROKER FEE ASTORIA APARTMENT ! CLOSE TO NEW FERRY LINE !!!, Astoria,https://newyork.craigslist.org/que/nfb/d/no-broker-fee-astoria/6504787103.html
Queens,Northwest Queens,11102,2018-02-21 09:44,2900,3br,ID#: 1307305 Beautiful 3 Bedroom Apartment For Rent In Astoria, Astoria,https://newyork.craigslist.org/que/fee/d/idbeautiful-3-bedroom/6504659801.html
Queens,Northwest Queens,11102,2018-02-20 16:20,2000,2br,"Large, Sun-Drenched 2 BDR APT In Great Astoria Location!", Astoria,https://newyork.craigslist.org/que/fee/d/large-sun-drenched-2-bdr-apt/6503970236.html
Queens,Northwest Queens,11102,2018-02-20 13:11,2100,1br,Beautiful 1 Bedroom, Astoria,https://newyork.craigslist.org/que/fee/d/beautiful-1-bedroom/6503688760.html
Queens,Northwest Queens,11102,2018-02-20 11:28,2300,2br,"MASSIVE 2,5BD//2ND FLOOR//26 ST AND 24 AVE//ASTORIA PARK", ASTORIA,https://newyork.craigslist.org/que/fee/d/massive-25bd-2nd-floor-26-st/6503524592.html
Queens,Northwest Queens,11102,2018-02-19 15:06,1950,2br,2 bedroom Great Location in Astoria 3 min TO N & Q Train, astoria,https://newyork.craigslist.org/que/fee/d/2-bedroom-great-location-in/6502554630.html
Queens,Northwest Queens,11102,2018-02-19 13:46,2100,1br,"PET FRIENDLY  HEAT AND HOT WATER AND GAS INCLUDED ,AVAILABLE NOW", ASTORIA,https://newyork.craigslist.org/que/fee/d/pet-friendly-heat-and-hot/6502425159.html
Queens,Northwest Queens,11102,2018-02-17 16:36,1950,1br,"RENOVATED LARGE 1 BED , GREAT 30 AVE LOCATION-Elevator Laundry", ASTORIA,https://newyork.craigslist.org/que/fee/d/renovated-large-1-bed-great/6500367525.html
Queens,Northwest Queens,11102,2018-02-17 06:56,1825,,!NEW LISTING! MASSIVE Newly Reno Bright 1BR Elevator/Laundry in BLDG,,https://newyork.craigslist.org/que/fee/d/new-listing-massive-newly/6499678946.html
Queens,Northwest Queens,11102,2018-02-16 12:10,2550,2br,ASTORIA GIGANTIC 2 BEDROOM BRAND NEW!ALL UTILITIES INCLUDED NW TRAINS," Astoria, Queens / 347-484-9965",https://newyork.craigslist.org/que/fee/d/astoria-gigantic-2-bedroom/6498737287.html
Queens,Northwest Queens,11102,2018-02-13 16:30,2600,1br,"NO FEE RENT STABILIZED $2,600 1br 1ba elevator dishwasher W/D in unit", Astoria,https://newyork.craigslist.org/que/nfb/d/no-fee-rent-stabilizedbr-1ba/6495503677.html
Queens,Northwest Queens,11102,2018-02-11 18:48,4000,5br,Whole house for rent/5 bed/2 living room/2 kitchen/huge yard/laundry/P, Astoria/Lic,https://newyork.craigslist.org/que/fee/d/whole-house-for-rent-5-bed-2/6493139688.html
Queens,Northwest Queens,11102,2018-02-11 16:40,2000,1br,BEAUTIFUL 1BD WITH PRIVATE BALCONY*ASTORIA PARK,,https://newyork.craigslist.org/que/fee/d/beautiful-1bd-with-private/6493002170.html
Queens,Northwest Queens,11103,2018-03-13 16:10,1600,1br,ONE BEDROOM FOR RENT $1600, 54st and northern blvd,https://newyork.craigslist.org/que/abo/d/one-bedroom-for-rent-1600/6525164071.html
Queens,Northwest Queens,11103,2018-03-13 16:10,2200,2br,TWO BEDROOM DUPLEX FOR RENT $2200, 31av ans steinway st,https://newyork.craigslist.org/que/abo/d/two-bedroom-duplex-for-rent/6525160068.html
Queens,Northwest Queens,11103,2018-03-13 16:10,1700,1br,BRAND NEW ONE BEDROOM FOR RENT $1700, 43st and 25av,https://newyork.craigslist.org/que/abo/d/brand-new-one-bedroom-for/6525165845.html
Queens,Northwest Queens,11103,2018-03-13 15:59,1,,Apt b para alugar em astoria queens, Between 28&25ave,https://newyork.craigslist.org/que/abo/d/apt-para-alugar-em-astoria/6529486840.html
Queens,Northwest Queens,11103,2018-03-13 14:16,2600,3br,3br all renovated great location, Astoria,https://newyork.craigslist.org/que/abo/d/3br-all-renovated-great/6520417776.html
Queens,Northwest Queens,11103,2018-03-13 13:08,1350,1br,"Prime Astoria 1Bd with Ensuite Bathroom in 2Bd Apt  - $1,350", 30-33 36th street,https://newyork.craigslist.org/que/abo/d/prime-astoria-1bd-with/6529224106.html
Queens,Northwest Queens,11103,2018-03-13 12:20,2100,1br,*ASTORIA BRAND NEW 1 BEDROOM..NWRM TRAINS..DISHWASHER*," Astoria, Queens/ Call 347-484-9965",https://newyork.craigslist.org/que/fee/d/astoria-brand-new-1/6529160482.html
Queens,Northwest Queens,11103,2018-03-13 12:20,2300,2br,Renovated two bedroom, Astoria,https://newyork.craigslist.org/que/abo/d/renovated-two-bedroom/6529111530.html
Queens,Northwest Queens,11103,2018-03-13 12:19,2450,2br,AAA location - quiet - h/w floors - s/s appliances - Avail: May 1st, Astoria,https://newyork.craigslist.org/que/abo/d/aaa-location-quiet-w-floors-s/6528985046.html
Queens,Northwest Queens,11103,2018-03-13 11:55,1675,1br,Renovated one bedroom, Astoria,https://newyork.craigslist.org/que/abo/d/renovated-one-bedroom/6529110946.html
Queens,Northwest Queens,11103,2018-03-13 11:29,1800,1br,Astoria 1 bedroom apartment for rent,,https://newyork.craigslist.org/que/abo/d/astoria-1-bedroom-apartment/6525600626.html
Queens,Northwest Queens,11103,2018-03-13 10:33,1525,1br,Small 1 Bedroom in Astoria,,https://newyork.craigslist.org/que/abo/d/small-1-bedroom-in-astoria/6505328510.html
Queens,Northwest Queens,11103,2018-03-13 10:22,2400,,ASTORIA Studio, Queens,https://newyork.craigslist.org/que/abo/d/astoria-studio/6528996727.html
Queens,Northwest Queens,11103,2018-03-13 09:57,2099,1br,Spacious 1Bedroom In Astoria, ASTORIA,https://newyork.craigslist.org/que/abo/d/spacious-1bedroom-in-astoria/6521842165.html
Queens,Northwest Queens,11103,2018-03-13 09:50,2700,2br,--------->for April 1st----NO FEE!, Astoria / 28 Avenue,https://newyork.craigslist.org/que/abo/d/for-april-1st-no-fee/6523093122.html
Queens,Northwest Queens,11103,2018-03-13 09:41,2500,2br,"Beautiful Large 2 Bedroom in the Heart of Astoria - walk to N, W Train", Astoria,https://newyork.craigslist.org/que/fee/d/beautiful-large-2-bedroom-in/6528952947.html
Queens,Northwest Queens,11103,2018-03-13 07:52,1750,1br,LOVELY _OPEN LAYOUT _ 1 BEDROOM_ $175O_ LAUNDRY_BROADWAY-38ST, ASTORIA NY,https://newyork.craigslist.org/que/abo/d/lovely-open-layout-1-bedroom/6516588219.html
Queens,Northwest Queens,11103,2018-03-13 07:13,700,,ASTORIA STUDIO $ 700.00, ASTORIA,https://newyork.craigslist.org/que/abo/d/astoria-studio-70000/6528833911.html
Queens,Northwest Queens,11103,2018-03-13 05:57,1000,,ASTORIA STUDIO  $ 1000, ASTORIA,https://newyork.craigslist.org/que/abo/d/astoria-studio-1000/6510717132.html
Queens,Northwest Queens,11103,2018-03-13 05:56,1800,,ASTORIA 1 BEDROOM  $ 1800, ASTORIA,https://newyork.craigslist.org/que/abo/d/astoria-1-bedroom-1800/6511872970.html
Queens,Northwest Queens,11103,2018-03-13 05:56,2100,,ASTORIA ONE BEDROOM  $ 2100, ASTORIA,https://newyork.craigslist.org/que/abo/d/astoria-one-bedroom-2100/6509309510.html
Queens,Northwest Queens,11103,2018-03-13 05:56,1700,,ASTORIA ONE BEDROOM  $ 1700, ASTORIA,https://newyork.craigslist.org/que/abo/d/astoria-one-bedroom-1700/6510925976.html
Queens,Northwest Queens,11103,2018-03-13 03:22,1650,1br,RENOVATED 1 BD ON STEINWAY ST!!, Astoria,https://newyork.craigslist.org/que/abo/d/renovated-1-bd-on-steinway-st/6528763974.html
Queens,Northwest Queens,11103,2018-03-13 02:54,1800,1br,Renovated 1bd on Steinway st in Astoria!!! balcony!!, Astoria,https://newyork.craigslist.org/que/abo/d/renovated-1bd-on-steinway-st/6528770464.html
Queens,Northwest Queens,11103,2018-03-13 00:44,2300,1br,For Rent! Luxury 1BR Condo in Astoria! The Best Location, 28-21 36th Street #2R,https://newyork.craigslist.org/que/abo/d/for-rent-luxury-1br-condo-in/6528687412.html
Queens,Northwest Queens,11103,2018-03-13 00:30,2000,,ASTORIA 2 BEDROOM $ 2000.00, ASTORIA,https://newyork.craigslist.org/que/abo/d/astoria-2-bedroom/6528673604.html
Queens,Northwest Queens,11103,2018-03-12 23:14,850,,ASTORIA STUDIO  $ 850, ASTORIA,https://newyork.craigslist.org/que/abo/d/astoria-studio-850/6528665700.html
Queens,Northwest Queens,11103,2018-03-12 23:00,2250,2br,2 bedrooms Astoria 30 avenue,,https://newyork.craigslist.org/que/abo/d/2-bedrooms-astoria-30-avenue/6525705764.html
Queens,Northwest Queens,11103,2018-03-12 21:28,1700,1br,.NEW BUILDING.. _1BR _$17OO _*_ LAUNDRY_ BROADWAY 38STREET   N|W --R\M," Astoria, Queens",https://newyork.craigslist.org/que/abo/d/new-building-1br-17oo-laundry/6528582931.html
Queens,Northwest Queens,11103,2018-03-12 21:24,2400,2br,HUGE_ 115OSQ FEET  _2BR_ $24OO _D O G =OK _ELEVATOR_ 3OAVE_34th ST," Astoria, Queens",https://newyork.craigslist.org/que/abo/d/huge-115osq-feet-2br-24oo-o/6528590182.html
Queens,Northwest Queens,11103,2018-03-12 21:23,1770,1br,.NEW BUILDING..BRIGHT _1BR _$177O _*_ LAUNDRY_ BROADWAY 38STREET   N|W --R\M," Astoria, Queens",https://newyork.craigslist.org/que/abo/d/new-buildingbright-1br-177o/6528575303.html
Queens,Northwest Queens,11103,2018-03-12 19:54,1950,2br,2BR in a rent stab. 6F building - next to Steinway, Astoria,https://newyork.craigslist.org/que/fee/d/2br-in-rent-stab-6f-building/6528504298.html
Queens,Northwest Queens,11103,2018-03-12 19:07,2200,2br,2.5 bedroom 2nd fl apt Great Deal in Astoria, Astoria,https://newyork.craigslist.org/que/abo/d/25-bedroom-2nd-fl-apt-great/6528415186.html
Queens,Northwest Queens,11103,2018-03-12 17:54,2000,2br,"2 bedroom apartment in Astoria - spacious, great location", Steinway street between 28th and 30th av,https://newyork.craigslist.org/que/abo/d/2-bedroom-apartment-in/6528351513.html
Queens,Northwest Queens,11103,2018-03-12 15:28,2100,1br,NO BROKER FEE One bedroom apt in Astoria. Great location! Renovated., Astoria,https://newyork.craigslist.org/que/abo/d/no-broker-fee-one-bedroom-apt/6514856056.html
Queens,Northwest Queens,11103,2018-03-12 14:33,860,1br,in Astoria with 2 roommates (Apr 1 - Aug 1), Astoria,https://newyork.craigslist.org/que/abo/d/in-astoria-with-2-roommates/6528076001.html
Queens,Northwest Queens,11103,2018-03-12 13:44,1800,1br,Astoria 1 bdrm, 28-05 43rd st,https://newyork.craigslist.org/que/abo/d/astoria-1-bdrm/6512441676.html
Queens,Northwest Queens,11103,2018-03-12 13:36,2900,,Large 3 Bedroom for Rent, Astoria,https://newyork.craigslist.org/que/abo/d/large-3-bedroom-for-rent/6510790255.html
Queens,Northwest Queens,11103,2018-03-12 13:32,2700,2br,34 Street / 28 Avenue for April 1st.....L/Q-Q/K!, Astoria  /  no fee,https://newyork.craigslist.org/que/abo/d/34-street-28-avenue-for-april/6521709601.html
Queens,Northwest Queens,11103,2018-03-12 12:28,2100,1br,"One Bedroom Astoria, Queens", Astoria,https://newyork.craigslist.org/que/abo/d/one-bedroom-astoria-queens/6514046639.html
Queens,Northwest Queens,11103,2018-03-12 12:28,2800,,three bedroom's In Astoria Queens," Astoria, Queens",https://newyork.craigslist.org/que/abo/d/three-bedrooms-in-astoria/6518577544.html
Queens,Northwest Queens,11103,2018-03-12 11:10,2200,2br,4- SHORT BLOCKS TO R/W TRAIN 34TH AVENUE,,https://newyork.craigslist.org/que/fee/d/4-short-blocks-to-w-train/6527767790.html
Queens,Northwest Queens,11103,2018-03-12 09:49,1850,1br,Prime location - Quiet - s/s appliances - h/w floors - Avail:  April 1, Astoria,https://newyork.craigslist.org/que/abo/d/prime-location-quiet-s/6524082815.html
Queens,Northwest Queens,11103,2018-03-12 09:48,1850,1br,Top Astoria Location - close to Subways/Buses - Avail:  April 1st," Astoria, NY",https://newyork.craigslist.org/que/abo/d/top-astoria-location-close-to/6498740370.html
Queens,Northwest Queens,11103,2018-03-12 09:11,960,,"$960/ 1br - 120ft2 room for rent, no broker fee (Astoria)",,https://newyork.craigslist.org/que/abo/d/960-1br-120ft2-room-for-rent/6527606360.html
Queens,Northwest Queens,11103,2018-03-12 09:11,1700,1br,Clean 1 bedroom for rent close to Astoria Blvd,,https://newyork.craigslist.org/que/abo/d/clean-1-bedroom-for-rent/6516821521.html
Queens,Northwest Queens,11103,2018-03-12 08:41,1750,1br,"Modern - NEW BUILDING_ 1BR _+ _LAUNDRY_1,75O _BROADWAY-38thST", Astoria Broadwy-36st,https://newyork.craigslist.org/que/abo/d/modern-new-building-1br/6527554084.html
Queens,Northwest Queens,11103,2018-03-12 07:25,2250,2br,"just BIG BIG BIG 2BRMS  ..36ST,,,BROADWAY..ASTORIA .. N..W...R..M.trai"," astoria,  NY",https://newyork.craigslist.org/que/abo/d/just-big-big-big-2brms/6525221468.html
Queens,Northwest Queens,11103,2018-03-12 07:25,1798,1br,"Modern - NEW BUILDING_ 1BR _+LAUNDRY_ PARKING _1,798 _BROADWAY-38ST", Astoria Broadwy-38st,https://newyork.craigslist.org/que/abo/d/modern-new-building-1br/6522065702.html
Queens,Northwest Queens,11103,2018-03-12 07:24,1749,1br,"OPEN -LAYOUT- NEW BUILDING_1BR _$1,749_PARKING_LAUNDRY_BROADWAY-38thST", Astoria,https://newyork.craigslist.org/que/abo/d/open-layout-new-building1br/6518952019.html
Queens,Northwest Queens,11103,2018-03-11 21:07,1799,2br,2 CONVERTED BEDROOMS_BEAUTIFUL RENOVATED KITCHEN_1 BLOCK/SUBWAY_, Astoria,https://newyork.craigslist.org/que/abo/d/2-converted-bedroomsbeautiful/6513571584.html
Queens,Northwest Queens,11103,2018-03-11 20:12,1800,1br,Large sunny 1-bedroom apartment/31st ave/34th st/new kitchen, Astoria,https://newyork.craigslist.org/que/fee/d/large-sunny-1-bedroom/6527235611.html
Queens,Northwest Queens,11103,2018-03-11 17:15,1900,1br,"Charming 1BR in Prime Astoria, Includes Utilities", Astoria,https://newyork.craigslist.org/que/fee/d/charming-1br-in-prime-astoria/6527054531.html
Queens,Northwest Queens,11103,2018-03-11 16:13,2325,2br,2 bedroom best ASTORIA AREA 30 AVE AND 42 ST, 30AVE AND 42 ST,https://newyork.craigslist.org/que/abo/d/2-bedroom-best-astoria-area/6526976137.html
Queens,Northwest Queens,11103,2018-03-11 14:14,2300,2br,Renovated large 2BR in a 2F house - 46TH Street Stop of R&M trains, ASTORIA,https://newyork.craigslist.org/que/fee/d/renovated-large-2br-in-2f/6526833609.html
Queens,Northwest Queens,11103,2018-03-11 13:55,1760,1br,"WOW! NEW _$1,76O _MODERN_1-BR_+_LAUNDRY_BROADWAY-38th STREET__N_W_R_M"," ASTORIA, NY",https://newyork.craigslist.org/que/abo/d/wow-new-176o-modern1/6526686077.html
Queens,Northwest Queens,11103,2018-03-11 13:13,2600,2br,2BR-_MODERN_BACK YARD  -__DISHWASHER _3O AVE-33rd STREET, astoria,https://newyork.craigslist.org/que/abo/d/2br-modernback-yard/6526665251.html
Queens,Northwest Queens,11103,2018-03-11 13:05,2600,2br,_2Br__WASHER_DRYER_DISHWASHER_BIG BALCONY _3O AVE-33rd STREET _N\w, astoria,https://newyork.craigslist.org/que/abo/d/2brwasherdryerdishwasherbig/6526666036.html
Queens,Northwest Queens,11103,2018-03-11 12:32,1600,1br,1-BR_16OO __BEDROOM - LIVING ROOM_KITCHEN_3OthAVE_33rd Street_BUILDNG," ASTORIA, NY",https://newyork.craigslist.org/que/abo/d/1-br16oo-bedroom-living/6518046920.html
Queens,Northwest Queens,11103,2018-03-11 11:30,1475,1br,"FOR rent $1,475 _ STUDIO  with 1- BR _Broadway-38TH STREET__ N_W__R_M"," ASTORIA, NY",https://newyork.craigslist.org/que/abo/d/for-rent-1475-studio-with-1/6526565945.html
Queens,Northwest Queens,11103,2018-03-11 11:23,1700,1br,Gorgeous 1 Br Astoria 43 st $1700, Astoria,https://newyork.craigslist.org/que/abo/d/gorgeous-1-br-astoria-43-st/6526621382.html
Queens,Northwest Queens,11103,2018-03-11 10:16,2500,2br,Astoria gorgeous large 2 bedroom apt.  NO FEE BY OWNER, Astoria,https://newyork.craigslist.org/que/abo/d/astoria-gorgeous-large-2/6526559638.html
Queens,Northwest Queens,11103,2018-03-11 10:03,1740,1br,"1-BR_1,74O _MODERN-OPEN LAYOUT_ BUILDING _LAUNDRY_BROADWAY---38street_"," ASTORIA, NY",https://newyork.craigslist.org/que/abo/d/1-br174o-modern-open-layout/6518008538.html
Queens,Northwest Queens,11103,2018-03-11 10:02,1475,1br,STUDIO WITH SEPARATE BEDROOM  $1475 _ Broadway-38TH STREET," ASTORIA, NY",https://newyork.craigslist.org/que/abo/d/studio-with-separate-bedroom/6518029488.html
Queens,Northwest Queens,11103,2018-03-11 07:08,1450,,ASTORIA STUDIO $ 1450.00, ASTORIA,https://newyork.craigslist.org/que/abo/d/astoria-studio/6526472508.html
Queens,Northwest Queens,11103,2018-03-11 00:17,2100,3br,3 room Apartment with private Backyard in Astoria, Astoria,https://newyork.craigslist.org/que/abo/d/3-room-apartment-with-private/6526339206.html
